,text
706,"Me julguem, eu adorei o Windows 11"
707,"Tomei uma decisão impulsiva
Instalei Windows 11"
708,"Notebook LG Gram Intel Core i5-1035G7, 8GB, 256GB SSD M.2 NVMe, 14 IPS FHD, Windows 10 ...

🙁 SUBIU e AGORA CUSTA: R$ 6.621,41 + (4.11%) 

📈 AUMENTO de + R$ 261,51

🛡️ f4de8230415383dc18f29f5905da5f76 https://t.co/3CVMtx3m5m"
709,"Não tem nada que me irrita mais que a microsft ter matado o ""drag e drop"" no windows 11 

Nem a apple foi capaz de fazer tamanha atrocidade"
710,Windows 11: Microsoft continua desenvolvendo emojis 3D #Windows11 #Microsoft #Emoji #Tech #MeUGamer https://t.co/PbD5BkMGnf https://t.co/VlaOEFXKHT
711,que pora eh esse windows 11
712,"Windows 11 é bonitão fio, estourei"
713,Esse windows 11 tem umas mudanças tao fuleiras viu. O windows 10 esmurra msm sendo uma merda tb
714,Como eu amo o windows 11 e sua habilidade de me obrigar a acordar 3 horas antes da hora de trabalhar e mesmo assim me foder a ponto de perder minha aula
715,“Windows 11 é o novo Vista”. Dissertem:
716,"@saddiggory Agradecemos muito o elogio! 😀 🙌 ❤️ 

Continuaremos trabalhando para deixar o Windows 11 cada vez melhor!

Caso queira ir mais longe com o Windows, dê um pulo nesse site: https://t.co/9KO0rA3s7F."
717,na moral windows 11 é uma bosta
718,por que atualizei pro windows 11
719,"Windows 11 é perfeito mas vou voltar pro 10.
Sa porra come muita bateria, meu note ficava 5/6 horas fora da tomada , agora se fica 1/2H eh muito"
720,Demorando 10x o normal pra mexer numa planilha por causa desse inferno de Windows 11
721,Meu pc atualizou hoje pro windows 11 e eu tô tendo um siricutico com essa barra de tarefas no meio
722,"Afinal, o Windows 11 pode receber emoji 3D – Review Geek https://t.co/W5QRV9cNCG"
723,"Notebook Lenovo Ultrafino IdeaPad 3 R7-5700U 8GB 256GB ssd Windows 11 15.6 82MF0004BR Prata

De: R$4.096,22 
Por: R$3.799,00 
Em até 10x R$ 379,90 sem juros 

https://t.co/Qf4fknRJZN"
724,lembrando como o windows vista foi lindo e o windows so recuperou um design bonito o suficiente agora no 11
725,O dilema de atualizar ou não meu Windows pro 11
726,A versão do Minecraft Preview provavelmente chegará em algumas para o Windows 10/11 https://t.co/8CzeFQv8Vx
727,Mais alguém atualizou pro Windows 11 e agora tá tudo travando?
728,"Não sei se é no meu, mas o Windows 11 apresentando altos bugs por enquanto."
729,Prévia do Windows 11 traz vários retoques na interface e novidades no Narrador #valeapenaler https://t.co/lz4eVwAuA6
730,Microsoft anuncia próximas funcionalidades para Windows 11 | Inout Viajes https://t.co/kPH0y7lHZb
731,Windows 10 leva 8h online para atualizar direito; Windows 11 quer mudar isso https://t.co/E5KDC7IO5Y https://t.co/HoShwXwMdm
732,"OOBEEULA #Windows10  error #OOBE

https://t.co/XJQvFa4pz8"
733,"@j_migguell Sei lá viu bicho kkkk o meu atualizou pq liberaram a atualização pro Win 11 pra mim outro dia e eu tinha baixado, mas não instalado ainda... Daí tinha uma att do Windows pra fazer e eu reiniciei o Pc pra atualizar logo e quando demorou demais desconfiei q era o Win 11 e foi mesmo"
734,"O Windows 11 tá instalando a umas 6 horas, pqp e eu preciso dormir"
735,"acabei de instalar o windows 11 no meu computador e nossa ele ta lindo demais, microsoft tá de parabéns viu"
736,eu colocando meu pc pra atualizar as 19:00 JAMAIS imaginaria q ele tava era querendo atualizar pro windows 11 e que só ia ficar pronta a atualização AGORA AS 2 DA MANHÃ
737,"o MAIOR windows já visto, windows 11 entre em minha casa e coma o cu de toda a minha família https://t.co/mpJ1Gyx2fd"
738,Windows 11: Bonito
739,"EU TO IMPRESSIONADO COMO O WINDOWS 11 É UM COMPLETO LIXO.
OS CARAS MEXERAM EM SIMPLESMENTE TUDO, E AGORA NADA NADA NADA FUNCIONA.
ATE QUANDO VC CLICA COM O BOTAO DIREITO DO MOUSE EM ALGUM ARQUIVO, VC PRECISA CLICAR DNV EM '' VER MAIS OPÇÕES'' PRA ABRIR A BARRA DE OPÇÕES PUTA Q PA"
740,NEM FERRANDO ACHEI QUE O PC IA FAZER ATUALIZAÇÃO BESTINHA TÁ METENDO O WINDOWS 11 AQUI
741,@fckalltoowell ainda é o problema do windows 11?
742,"Caralho, windows 11 tá me estressando. Desde que instalei essa merda o Photoshop tá zoado e o Filmora não funciona. Pqp que ódio!"
743,Como baixar o Windows 10 e 11 neste site já com Net Framework 3 5 integrado https://t.co/NjD8pik0bl via @YouTube
744,O windows 11 tá perfeito bixo!! Finalmente microsoft uma bola dentro!!!
745,"Boletim de Janeiro/2022 fechou com Criptos em baixa;
Expectativa de alta da selic para 11%;
Chuva de porradas no Windows Nunes;
Juros altos americanos, entrada de capital estrangeiro na bolsa brasileira."
746,estamos há 0 dias sem passar raiva com o windows 11
747,pior coisa q eu fiz foi atualizar o computador por windows 11 tá péssimo odiei
748,windows 11 acabando com a minha noite @MicrosoftBr
749,"windows 11 e Premiere definitivamente n funcionam bem, meu pc deu tanto problema, travou tanto, tentei, mas vou ficar win 10 msm"
750,Tô amando o windows 11
751,NOTEBOOK FILHA DA PUTA FOI SO ATT PRO WINDOWS 11 E FICA NESSA FRESCURA DO PERFIL NAO ENTRAR NESSE CARALHO VSFD https://t.co/K3kFw4NnpT
752,"microsoft forçando a barra pra atualizar pra esse windows 11 hein, toda hora notificação"
753,@xRenanferraz Acho q é nessa 2208 q virão as grandes mudanças. Como as conquistas e até Dashboard nova e implementação do Windows 11
754,"@xRenanferraz Creio q será a mesma numeração da nova versão do Windows 11, q tbm já está em testes: 225xx"
755,o windows 11 ficou mt bonitinho
756,"@WithinRafael Que merda é essa windows 11, bem mais facil trocar todos de uma x"
757,"tô tentando baixar o Windows 11 e lembrei de 2004 quando eu tava baixando uma música do Metallica no Kazaa

uma música de 8MB demorou uma semana pra baixar

o Windows tá igualzinho aqui 🤦🏿‍♂️"
758,@caiocgomes @RaUL_AMDERLAINE Dos 6.22 e Windows 3.11 Workgroups era o combo da época
759,baixei o windows 11
760,O designer gráfico do Windows 11 tá impecável 😍🤩
761,"Formatando o note e atualizando pro Windows 11, vamo ver se presta"
762,Como Instalar Windows 11 em um PC sem o chip TPM 2.0 e Secure Boot - https://t.co/31dRNxtrGX
763,"@TeamYouTube Não sei ver isso só sei desde dia 21/01/22 quando formatei meu PC, e botei Windows 11. Que aconteceu isso, já alterei senha do gmail e nada."
764,"@andregfo_ Não consigo jogar arena desde que fui pro windows 11. Clico em ""jogar"" e o jogo fecha sozinho. Abri um chamado na Wiz e tô esperando resposta"
765,que burocracia é essa pra colocar um navegador como padrão no Windows 11
766,apanhando do Windows 11
767,Alguém já atualizou para Windows 11?
768,Windows 10 leva 8h online para atualizar direito; Windows 11 quer mudar isso https://t.co/2WV68QZqGB
769,"Microsoft lançou o Windows 11 e cagou pro 18 né? Windows update travando 3x por semana, quem aguenta isso, não encontra mais uma atualização automaticamente puta que pariu"
770,"Sabe o que é foda? Que eu uso a barra de ferramentas na parte superior da tela, mas o meu windows atualizou para o 11 e quer me obrigar a usar em baixo. Eu to com odio, vou ficar louca."
771,windows 11 é uma porcaria
772,"Muito bug acho que no driver de vídeo com esse windows 11, parece até que tô usando sistema pirata"
773,Alguém aí com windows 11 e jogando MOL e Arena de boas?
774,inventaram de instalar o Windows 11 no meu notebook e agr ele tá lento pra caralho que odio quem q inventou de fazer essa MERDA
775,"windows 11 perfeito, zero defeitos"
776,"@p_m0rtal no meu n da, corrompeu tudo do windows quando tava instalando o 11, fiquei um dia todo pra recuperar"
777,"@carpegiany Atualiza esse Windows, mo. O 11 esmurra muito o 10 (e ainda por cima é mais leve)."
778,jamais vou te perdoar windows 11 jamais
779,Windows 10 leva 8h online para atualizar direito; Windows 11 quer mudar isso https://t.co/7MK35VnhNr https://t.co/PijBeKFoH4
780,@Abmasilva @lockgamer_ O Windows 11 é semi-fake pois não dá pra por (oficialmente) no rysen 5 1600x
781,ai seu valorant da erro por causa do windows 11
782,@electricapple_ ai keria q meu computador permitisse o windows 11 confesso q quando usei no da minha mae achei ele fofo.....
783,"Esse ícone de bateria do Windows 11 é mt enganador, nunca que isso aí é 49% https://t.co/91K92OEOIF"
784,Atualizar ou não pro Windows 11… eis a questão
785,"@vtrpdrs não é iso, é mó trampo de configurar WSA + WSA Tools(eu não consegui com WSA Tools, mas consegui com ADB)

Mas ó: tem que ativar virtualização, servidos de hyper-v &amp; tal

https://t.co/cGJBAlc1K0"
786,"CONSEGUI INSTALAR APP DE ANDROID NO WINDOWS 11

CARALHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/Ju5thw4pYC"
787,Instalei o Windows 11 e meu notebook tá voando... Mas como é obra da Microsoft esperem eu daqui dois dias voltando pra reclamar de algo
788,"professor do curso usa windows 11, pela primeira vez o cara tem um sistema operacional dessa década"
789,Windows 11 arrasou no layout. tá a coisa mais linda. parece que copiou a apple? sim! mas o que tenho a ver kkkkk
790,"Kaspersky por tudo que é mais sagrado, me deixa instalar a porra do windows 11 em paz por favor"
791,"@jul_bruno Por enquanto iOS e Windows 10/11, mas tbm vai ser lançado para Android e Consoles futuramente"
792,Passando da hora da Microsoft liberar a atualização pra rodar apk no Windows 11 né?
793,"Windows 10 leva 8h online para atualizar direito; Windows 11 quer mudar isso[""https://t.co/yuGnBIrxuU""]"
794,Windows 11 ainda pode implementar novo estilo de emojis 3D https://t.co/xnI6eu9nmr https://t.co/1WFSVGyYvv
795,Meu lado profissional de TI ficou mt decepcionado com o Windows 11
796,atualizo o windows pro 11? tão oferecendo aqui
797,Windows 11 sim ou não?
798,"Que Tal HOJE o Windows 11 PRO Original por $14?!
https://t.co/E3xM9Rdlp8
https://t.co/E3xM9Rdlp8
https://t.co/E3xM9Rdlp8 https://t.co/QPq3lGk48R"
799,As 5 principais maneiras de corrigir a incapacidade de digitar na barra de pesquisa no Windows 11 https://t.co/Qz8Uyvsz9H
800,"Windows 11 recebe atualizaçao para suporte a aplicações Android

https://t.co/k3L4swc4lP
#androidgeek #techgeek #androidnews #mobilegeek"
801,"Windows 11 já tá páh ?
Vou formatar se tiver já lanço"
802,Windows 11 ainda pode implementar novo estilo de emojis 3D https://t.co/yBMIUM1wLp
803,"Neste artigo, irei demonstrar o passo a passo como criar um pendrive de boot para instalar o Windows 11 no seu computador ou de clientes.

Leia mais em: https://t.co/PBGReBEccC

#sindpdce #windows11 #microsoft #windows https://t.co/VxEdjyClXT"
804,Esse Windows 11 é muito gostoso vsffffff tá lindo demais
805,Como checar a temperatura do processador no Windows 11 #computador #notebook #pc #processador #windows11 https://t.co/0m8c26X1gi https://t.co/EGJCmgrRVv
806,"Windows 11 já está em 16,5% dos computadores com sistema da Microsoft https://t.co/vGH0qxMj7x"
807,muerta com esse novo design do windows 11 q eh basicamente uma copia do mac
808,"Nunca sofri tanto com um eletrônico na minha vida como tô sofrendo pra conectar a impressora no notebook com Windows 11

Principalmente pq n sei qual é o problema 🤪"
809,"samsung copiou descaradamente a apple com esse windows 11, mas eu ameikkkkkk#"
810,Windows 11 foi um erro
811,essa atualização do windows 11 ta uma gracinha
812,krl q puta dor de cabeça pra colocar o Windows 11 no pc
813,eu quero explodir o Windows 11
814,amei demais o layout do windows 11
815,windows 11 tá compensando será
816,Juro que dei uma chance para o Windows 11. Não rola...
817,"cheguei em casa e logo fui fazer o que? Comer? Não............

atualizar o windows para o 11 porque desde 2021 adiando isso e minhas aulas retornam segunda que vem. o sofrimento do aluno de tecnologia se chama: windows"
818,"@ThaatySpitz @RiotSupport Esse erro é que o pc atual com processador antigo não roda windows 11 (já tem uma gambiarra para instalar kkk, fiz isso com um notebook e deu certo) isso não tem nada haver com o vava."
819,"@Caixa  O que fazer quando tentamos cadastrar uma máquina no conectividade V2 e não abre a tela de assinatura? Em umas máquinas funciona e em outras não? Todas bem atualizadas, com as 4 extensões Kriptonita instaladas, Windows 10 ou Windows 11. https://t.co/4rxozP4jF9"
820,"@Pessanha_R @antoniotabet Oxe.... Eu tenho do Windows 3.11, do MS-DOS e do SAMBA (era uma planilha eletrônica que o Bradesco usava)."
821,Como os ícones do windows 11 são feios. Nossa senhora.
822,"@gibcosplay note é mais prático se você precisar levar p algum lugar mas se você for usar só em casa e com foco de jogo é muito melhor um pc e ainda vai sair mais barato 

(mas se for pegar um note pega sem windows 11)"
823,@MateusSemY @RockstarGames Ele gastou 10 mil reais e descobriu que nao roda no windows 11
824,"Porcaria de windows 11!
Saudades do XP. Era feliz e n sabia rsrs"
825,windows 11 é a coisa mais linda que o bill gates já fez
826,voltando pra versao 10 do windows pois a 11 é péssima só tem erros
827,que estranho o windows 11
828,meu pc atualizou pra windows 11 espero que não morra
829,"Até que estou gostando do windows 11... 

Depois de ontem, o popó reiniciou o windows kkk"
830,"@stephanielameir Windows 11 ainda ta tendo muito incompatibilidade e instabilidade, eles estão liberando aos poucos pro povo ir usando e reportando alguns problemas, não sei se ainda vale a pena a dor de cabeça, eu instalei em dezembro e voltei pro 10 kkk mas tu pode tentar se quiser"
831,pf windows 11 sola esse gringo fudido https://t.co/3GRLg06VAN
832,@MicrosoftBr é pedir muito um agrupador de ícones no windows 11? tão simples e tão útil 🥺
833,windows 11 é tilt pra krl
834,O Windows 11 tá daora né? Seloco
835,"@monark o acordo era só pra tirar umas pedras dos rins e uma harmonização facial, se fosse outro, hoje teríamos. funeral!! ou o windows 11 estaria atualizando agora"
836,Esse windows 11 eh feio hein pqp
837,"Tô ansiosa
Aí o que eu fiz?
Formatei o pc e instalei Windows 11
(Incrível q sempre começo a montar e desmontar coisas ou instalar e desinstalar)"
838,windows 11 tudo pra mim &lt;3 melhor atualização
839,Nao sei se devo atualizar pro windows 11
840,MEU DEUS DO CEU O Q Q ACONTECEU COM O WINDOWS NA 11° GERAÇÃO TA IGUAL MACBOOK ISSO
841,@whindersson Um soco do logan e tu sai do Windows 11 pro XP rapidinho
842,"Ok, instalando o Windows 11. Espero que não doa"
843,Windows 11 cada vez mais presente nos dispositivos dos utilizadores https://t.co/PNvrMbJ2ny
844,"@hllkitty_ man, pq vc instalou o windows 11?"
845,"todo dia um bilionário vai estragar meu dia. Hoje foi dia do Bill Gates com esse Windows 11, que as funções de drag and drop não funcionam!"
846,o notebook do meu trabalho atualizou pro windows 11 que coisa feia mds
847,"Notebook Lenovo Ultrafino IdeaPad 3i, intel Core i3 10110U, 4GB RAM, 256GB SSD, Windows 11, Tela 15.6"" HD

R$ 2,753.60 10x sem juros

Link: https://t.co/lhdEAwdnGe

BAIXE O APP SHOPTIME, ABRA O LINK E APLIQUE O CUPOM ""ELETROSHOP"" PARA CHEGAR AO VALOR https://t.co/L9fCU8Wj2C"
848,"A #Microsoft pode finalmente trazer os novos emojis 3D para o Windows 11. Fonte: https://t.co/FnUmlsp79f

#GMsectec #Brasil"
849,"Geo, só fazer um mod hacker dentro da BIOS, com arquivos editados do Windows, e burlar o tpm 2.0 com outro hack que vc entra, o meu PC quebra galho tá com o 11 e ficou MT rápido, mais que o 10 https://t.co/x4dBBIYs2E"
850,eu não sei se o meu notebook tá dando piti porque eu atualizei pro windows 11 ou pq ele saiu da garantia
851,"Notebook Dell Alienware M15 R6, Intel Core i7 11800H, 16GB RAM, 512GB SSD, RTX 3060 6GB, Windows 11, Tela 15.6"" Full HD WVA 165Hz

R$ 11.249,10 10x sem juros

Link: https://t.co/yZ9pXStLpo

BAIXE O APP SHOPTIME, ABRA O LINK E APLIQUE O CUPOM ""ELETROSHOP"" PARA CHEGAR AO VALOR https://t.co/MoJaburKyz"
852,"Microsoft está trabalhando em emojis 3D para lançar no Windows 11 #TecWord

https://t.co/IjUmQxrXvw

#Microsoft #Windows11 #Emoji3D"
853,PORRA WINDOWS 11 NÃO CONSIGO USAR A PORRA DE UM FONE BLUETOOTH Q VC NÃO FUNCIONA
854,"O Windows 11 acabou de cagar com o meu computador, não tá dando pra trabalhar"
855,"Notebook Lenovo Ideapad 3i, Intel Celeron N4020, 4GB RAM, 128GB SSD, Tela 15,6"" HD, Windows 11

R$ 2.095,95 até 10x sem juros

Link: https://t.co/6y1DOU8VsR

BAIXE O APP SHOPTIME, ABRA O LINK E APLIQUE O CUPOM ""ELETROSHOP"" PARA CHEGAR AO VALOR https://t.co/0tLz708AGK"
856,aiaiai seráse vale a pena atualizar p windows 11
857,"Ferramenta do Windows armazena dados temporários e pode ser útil para recuperar cópias e capturas perdidas ao longo do dia!
https://t.co/snRNqKDaIK"
858,Restaure o menu iniciar clássico no Windows 11 #menuiniciar #windows11 https://t.co/Gfop6dA1D0 https://t.co/kqlxiAMIrD
859,Meu PC não considerado apto a atualizar pro Windows 11 https://t.co/wlaTXub7DN
860,Meu notebook está atualizando para o Windows 11 (gosto de testar as versões novas) mas tô co c* na mão com medo de dar merda como aconteceu na atualização passada. https://t.co/x1H1QOyUFX
861,Microsoft pode trazer os emojis 3D ao Windows 11 como prometido https://t.co/sK9jFRkX2k
862,Windows 11 muito esquisito
863,"windows 11 e mto mlr q o 10,acabei de trocar"
864,Como encontrar locais de aplicativos e programas no Windows 11 https://t.co/vkTMAhhaza
865,Atualizar meu notebook pro Windows 11 foi a pior coisa que fiz. É cada bug pior que o outro.
866,que asco con windows 11 man
867,"Notebook Lenovo Ultrafino Ideapad 3, AMD Ryzen 7 5700U, 8GB RAM, 256GB SSD, Tela 15.6"" Full HD, Windows 11

R$ 3.509,99 10x sem juros

Link: https://t.co/WPLZKHDaGx

BAIXE O APP SHOPTIME, ABRA O LINK E APLIQUE O CUPOM ""ELETROSHOP"" PARA CHEGAR AO VALOR https://t.co/V7sSmnzGc9"
868,"@MaluPassuelo faz comigo, formato e coloco o Windows 11"
869,@YoMatheuSuperbi Lógico Windows 11 é rico
870,O windows 11 ta sensacional
871,"Nova versão do Windows 11 chegando para o usuário cliente com muitas novidades de função compartilha

 pro libera versão dev 

Versão preview

O cliente ou usuário gostaria que a Microsoft liberasse
Temperar se a play store para baixar aplicativos no Windows 11 fevereiro  2022 https://t.co/U7OCQCloMf"
872,windows 11 esta pedindo pra ser levado pro céu https://t.co/0uMajvWHBR
873,@tecamachado Para o windows 11? Por enquanto estou fugindo 🤭
874,"Eu me considero uma pessoa paciente. Mas eu tenho nutrido um certo ódio do fato que o Windows 11 fica apagando meus ícones ""extras"" da barra de tarefas. Aqueles ao lado relógio. Basta uma atualização e desaparecem."
875,Hoje é um belo dia para eu me estressar tentando instalar o Windows 11 que sempre buga pq o antivírus não tá atualizado sendo que nem tá mais instalado sá porra
876,"A @Microsoft está a preparar #emojis tridimensionais para dar mais vida durante as sessões de conversa no @MicrosoftTeams no #Windows11. 

https://t.co/ohdYetxmw3"
877,a interface do windows 11 é muito feia mds
878,@PaulBatistta O q vc tem achado do Windows 11 até agora?
879,"Windows 11 cresce, mas ainda está longe de alcançar antecessor https://t.co/8RaNoBZJAF"
880,Windows 11 dobra presença nos PCs em apenas dois meses https://t.co/3OKJozttIA https://t.co/CGFhEKnYec
881,@gomserick Que erro você ter ido para o windows 11 amg aaa ele é mal otimizado
882,"@rubensmneto Os procedimentos servem tanto para o Windows 10 como para o Windows 11.
Foi em privado pois o Twitter tem limites de caracteres."
883,"@MicrosoftAjuda Recebi a mensagem privada. O que vocês mandaram é para Windows 10, não para o 11."
884,o tanto q eu to apanhando dessa interface do windows 11 n é brincadeira kkkkkkkkkkkk
885,WINDOWS 11 VAI PRA PUTA QUE PARIU A OPÇÃO QUE MAIS PRECISO SIMPLESMENTE NÃO PEGA!!!!
886,"computador atualizou pro windows 11, bacaninha até"
887,"tá tudo bem, windows 11? https://t.co/MeRYhKAxSx"
888,Windows 11 dobra presença nos PCs em apenas dois meses https://t.co/ur3LlsZc8b
889,"Notebook Gamer Dell G15, AMD Ryzen 5 5600H, 16GB RAM, 512GB SSD, RTX 3050 4GB, Windows 11, Tela 15.6"" Full HD 120Hz

R$ 7.019,10 10x sem juros

Link: https://t.co/jkVQJkpsiu

BAIXE O APP SHOPTIME, ABRA O LINK E APLIQUE O CUPOM ""ELETROSHOP"" PARA CHEGAR AO VALOR https://t.co/hxH5og7wT8"
890,mano como que mexe no windows 11 que negocio estranh
891,Como criar um ponto de restauração no Windows 11 https://t.co/TrAORrShSz
892,"Windows 11 cresce, mas ainda está longe de alcançar antecessor https://t.co/M6yWT0nYes"
893,"Windows 11 dobra presença nos PCs em apenas dois meses[""https://t.co/Ai5MN5ESZN""]"
894,"atualizei o meu pc gamer pro windows 11 e a UI realmente está muito bonita, mas infelizmente o sistema não está otimizado 

sorte que pra trabalho e estudos utilizo o mac"
895,Windows 11 dobra presença nos PCs em apenas dois meses https://t.co/E5KDC7IO5Y https://t.co/EIQwWe6hz2
896,@jovannaleal9 Sim KKKKKKKKKK ele só ganha do Windows na tragada 🚬😂😂😂
897,Impressionante como o Windows 11 simplesmente ACABOU com o meu computador
898,Windows voltou do 11 pro 7 em 2 rounds
899,"@renatalucianad @BlizzardCSEU_PT Rem tenta voltar pro windows 10, o 11 ta bem ruinzinho"
900,"Meu sonho era ver essa luta o Windows ia macetar ele, mas essa samambaia maconheira mal mal bate no Fiuk https://t.co/uEGmKMmhJY"
901,"eu tava uns meses usando o windows 11 upgradeado do 10 e nenhum problema, reconfigurei o modo como usava meus drivers e resolvi fazer uma instalação limpa do sistema, agora tá crashando o pc toda hora oasasashuoashuoas"
902,Como esconder pastas e ficheiros do sistema de busca do Windows 10 e Windows 11 https://t.co/qReO9Q03GZ
903,Windows 11 exige recurso de segurança que causa engasgos em PCs com chip AMD https://t.co/VMYlYpyKmJ #tecnoblog
904,"Se eu tivesse lido alguns tweets antes, não tinha atualizado minha máquina para o Windows 11"
905,Microsoft ainda está trabalhando em emoji 3D para Windows 11 https://t.co/ZeIRl05zPX
906,"windows 11 dá um pau no 10, voltei a ser rato de pc 😮‍💨"
907,"@Felipe5Horas mIRC, ICQ, Ligar a cobrar pro IG, modem 56kbps, Windows 3.11, Netmeeting, ficha de telefone, Cr$, disquete 1/4, 3/5, compra 10 pães e um Chanceler com 20 cruzeiros e volta troco. Mamãe da rua, bete chão, pega pega de bicicleta, walkman, walkie talkie. Eita infância boa."
908,"Mano/manas/manes por favor, pelo amor, não instalem o windows 11 o bagulho tá cheio de bug véi pqp!!"
909,Mds que arrependimento de ter atualizado pro Windows 11 pqp
910,Kkkkkk windows virou um saco de pancada https://t.co/CatAmNxwOm
911,"n sei quem foi a anta que programou a atualização do notebook do trabalho pro windows 11 pruma segunda feira de manhã mas obrigada, ganhei pelo menos 1 horinha livre 🙏🏻"
912,E é por isso que vão tem que lançar o Windows 11 https://t.co/2YiIVfQnCv
913,Queria ter visto a luta do popó e do Windows 11
914,Windows 11 exige recurso de segurança que causa engasgos em PCs com chip AMD #valeapenaler https://t.co/W0nrakEgq2
915,Windows 11: como usar a área de transferência para copiar e colar https://t.co/OGc3rZd8C1
916,Windows 11: como usar a área de transferência para copiar e colar https://t.co/4oHsu5U97T
917,"eu só queria que ficasse no windows 10 até que eu &gt;EU&lt; pensasse ""hm vou atualizar pro 11"" e não essa poha se atualizar sozinha DE NOVO sendo que eu já coloquei pra NÃO atualizar"
918,"eu sinceramente odiei com todas as forças esse windows 11, ele além de ser horrível, não tem funções básicas como configurar o tamanho da barra de tarefas, além de bagunçarem tudo e está horrível de mecher"
919,"meus pc atualizou pro windows 11 (pela 4 vez) e dessa vez demorou umas 2 horas, mas ok, a questão é EU NÃO PERMITI QUE ATUALIZASSE EU NÃO QUERIA QUE ATUALIZASSE, E MEU PC SIMPLESMENTE ATUALIZOU TIPO ??? VAI SE FUDER MICROSOFT QUE NÃO SE ESFORÇOU UM POUCO PRA MELHORAR O MINIMO"
920,Windows 11 tá uma coisa linda de se vê pqp
921,"@whindersson Eu achei foda, com tanta atualização já está no Windows 11 https://t.co/hwLvi3Sct2"
922,"Meu notebook atualizou o sistema para o novo Windows 11 

Ficou ó... UMA BOSTA"
923,Popo foi muito bonzinho meu irmão fico puto pq ele poderia ter nocauteado Windows 11 https://t.co/vCdfWdG71Q
924,@whindersson Carai windows atualizou pro 11 ?
925,@MedinaGoes @flowpdc @netaobombeef @Rolandinho @popofreitas calma calma ele tava usando só o windows xp na próx ele vai pro 11 😎
926,Ele foi do windows 11 para o XP mt rápido aqui https://t.co/M7jJKt55Tq
927,"Era Windows 11, tomou tanta pancada q voltou pro 8"
928,Foi aqui que voltou do Windows 11 ao XP em segundos https://t.co/rDutzfvvz2
929,"De forma simples e detalhado, Windows 11 https://t.co/a3HxcP5sZs"
930,"Mano, windows 11 tomando um pau pro PoPo. ta doido. coitado #whindersson #whind #teamwhindersson"
931,"apanhou e saiu feliz, grande windows 11 https://t.co/KpfEYJSste"
932,"Windows:

95 ok
98 Muito bom
Millenium Ruim
XP muito bom
Vista muito ruim
7 novo XP muito bom
8 só bug
10 estável
11 Maravilhoso
Nunes: chama o Samu https://t.co/2QCfmvMiu7"
933,Ainda bem que este Windows e o 11 em @windowsbr @popofreitas @whindersson
934,Windows entrou na porrada mas 11 entre 10 pessoas não aguentaria uma sequência do popó. https://t.co/orN9WydhGr
935,@schaffarix windows 11 vai ta travadasso amanhã
936,Oq o Windows aguentou de porrada maluco KKKKKKKKKKK travou umas 5x mas o importante é que saiu vivo
937,Dps dessa luta o windows 11 caiu pra windows XP
938,@jennifferbaiana esperava mais do windows 11 https://t.co/BSVTJljO0b
939,"windows esqueceu de atualizar pro windows 11, por isso tá apanhando"
940,para popó!11 windows nao aguenta mais https://t.co/wv1vtMRoSj
941,@glaubermacario Foda que começou Windows 11 e já tá no Win95.
942,"Já pode dar upgrade e chamar de Windows 11, pq o Whindersson Nunes resistiu até o último round contra o Popó! https://t.co/LcblG7XP56"
943,Será que se o Windows atualizar pro 11 ele consegue bater de frente?
944,o windows 11 tá engasgando muito aqui
945,depois do windows 11 vem ai windows NC (no chão)
946,Windows vai sair assim da luta https://t.co/MOVOe1nJhe
947,coitado do Windows Nunes
948,Windows do 11 vai voltar pro XP
949,Windows 11 tomando um pau
950,O popo macetou o windows 11
951,Entrou windows 11... tamo só no segundo round já tá um windows XP
952,"@ogabrilemos po o maior br de tds os tempos vs, windows 11"
953,Eu acho que o Windows atualizou para o 11 Agra viu #BoxeNoCombate https://t.co/9eufzewB9t
954,"Começa logo essa lutaa
bora windows 11"
955,"É agora finalmente que o popó vai descer a lenha no Windows 11. Foi bom conhecer esse comediante, vai fazer falta #BoxeNoCombate"
956,Vai começar o que a galinha faz X Windows 11
957,e vamos de windows 11
958,"@__castellar oi, querida. tudo bem? segue os passos disso aqui https://t.co/5bprTEJ3Bj"
959,"pior que eu tenho o windows original, acho até que é vitalício essa porra
já instalei o vista, o 8 e o 10, então o 11 deve fluir, né?"
960,q deus tenha piedade do nosso king windows 11 pq o popó n terá
961,"Lembrando agora vendo sobre Windows no trend topics que me inscrevi no programa de insider do 10 logo que lançou e tenho até hoje insígnia de membro fundador, fora que só não estou no 11, pq minha máquina não ajuda e já testei e deu pau direto!"
962,"@danastico_22 Windows 11 é melhor que o 10, da um bypass em todos requisitos e testa.

Somente ssd que eu julgo necessário!"
963,atualizei pro windows 11 o que ta acontecendo
964,@Tokuinaa Apenas Windows 11 nas lutas
965,Alguém já atualizou o windows 10 pro 11?
966,"@jovison7 @zotFPS @comunidademc Fuck windows 7 parça, bagulho ta no 11, acorda pra vida rapá.

Ta achando que alguém aqui é palhaço?

Kkkkkkkkkkkkkkkkkkkk
Foi mal, acabei de ver uma batalha de rima do RJ"
967,Se eu soubesse que eram 11 lutas antes da do Windows. Eu não tinha perdido tempo.
968,@sum3zin Windows 11 é pra rico
